winner_id,tourney_id,match_won
215936,2019-W-ITF-TUR-02A-2019,1
219984,2019-W-ITF-TUR-02A-2019,1
213821,2019-W-ITF-TUR-02A-2019,1
221773,2019-W-ITF-TUR-02A-2019,1
215553,2019-W-ITF-TUR-03A-2019,5
215144,2019-W-ITF-TUR-03A-2019,4
216243,2019-W-ITF-TUR-03A-2019,3
215956,2019-W-ITF-TUR-03A-2019,3
211646,2019-W-ITF-TUR-03A-2019,3
215054,2019-W-ITF-TUR-03A-2019,3
219892,2019-W-ITF-TUR-03A-2019,3
220364,2019-W-ITF-TUR-03A-2019,2
202595,2019-W-ITF-TUR-03A-2019,2
214992,2019-W-ITF-TUR-03A-2019,2
213821,2019-W-ITF-TUR-03A-2019,2
211323,2019-W-ITF-TUR-03A-2019,2
211285,2019-W-ITF-TUR-03A-2019,2
213896,2019-W-ITF-TUR-03A-2019,2
221300,2019-W-ITF-TUR-03A-2019,1
201652,2019-W-ITF-TUR-03A-2019,1
213976,2019-W-ITF-TUR-03A-2019,1
214505,2019-W-ITF-TUR-03A-2019,1
220463,2019-W-ITF-TUR-03A-2019,1
202387,2019-W-ITF-TUR-03A-2019,1
220407,2019-W-ITF-TUR-03A-2019,1
211779,2019-W-ITF-TUR-03A-2019,1
221062,2019-W-ITF-TUR-03A-2019,1
211898,2019-W-ITF-TUR-03A-2019,1
215111,2019-W-ITF-TUR-04A-2019,6
216044,2019-W-ITF-TUR-04A-2019,5
214505,2019-W-ITF-TUR-04A-2019,3
219892,2019-W-ITF-TUR-04A-2019,3
215554,2019-W-ITF-TUR-04A-2019,3
214992,2019-W-ITF-TUR-04A-2019,2
216356,2019-W-ITF-TUR-04A-2019,2
213853,2019-W-ITF-TUR-04A-2019,2
213714,2019-W-ITF-TUR-04A-2019,2
211323,2019-W-ITF-TUR-04A-2019,2
221062,2019-W-ITF-TUR-04A-2019,2
211898,2019-W-ITF-TUR-04A-2019,2
211285,2019-W-ITF-TUR-04A-2019,2
202691,2019-W-ITF-TUR-04A-2019,1
220364,2019-W-ITF-TUR-04A-2019,1
213976,2019-W-ITF-TUR-04A-2019,1
213925,2019-W-ITF-TUR-04A-2019,1
213896,2019-W-ITF-TUR-04A-2019,1
206402,2019-W-ITF-TUR-04A-2019,1
211646,2019-W-ITF-TUR-04A-2019,1
202387,2019-W-ITF-TUR-04A-2019,1
202595,2019-W-ITF-TUR-04A-2019,1
220733,2019-W-ITF-TUR-04A-2019,1
216156,2019-W-ITF-TUR-04A-2019,1
215733,2019-W-ITF-TUR-04A-2019,1
214751,2019-W-ITF-TUR-04A-2019,1
215554,2019-W-ITF-TUR-05A-2019,5
216044,2019-W-ITF-TUR-05A-2019,4
220716,2019-W-ITF-TUR-05A-2019,3
215592,2019-W-ITF-TUR-05A-2019,3
213690,2019-W-ITF-TUR-05A-2019,3
215111,2019-W-ITF-TUR-05A-2019,3
213853,2019-W-ITF-TUR-05A-2019,3
211855,2019-W-ITF-TUR-05A-2019,2
216324,2019-W-ITF-TUR-05A-2019,2
202435,2019-W-ITF-TUR-05A-2019,2
220391,2019-W-ITF-TUR-05A-2019,2
206302,2019-W-ITF-TUR-05A-2019,2
211738,2019-W-ITF-TUR-05A-2019,2
215560,2019-W-ITF-TUR-05A-2019,2
210370,2019-W-ITF-TUR-05A-2019,1
214600,2019-W-ITF-TUR-05A-2019,1
220364,2019-W-ITF-TUR-05A-2019,1
202595,2019-W-ITF-TUR-05A-2019,1
216156,2019-W-ITF-TUR-05A-2019,1
215406,2019-W-ITF-TUR-05A-2019,1
220732,2019-W-ITF-TUR-05A-2019,1
211351,2019-W-ITF-TUR-05A-2019,1
221097,2019-W-ITF-TUR-05A-2019,1
213714,2019-W-ITF-TUR-05A-2019,1
202691,2019-W-ITF-TUR-05A-2019,1
203537,2019-W-ITF-TUR-06A-2019,5
213584,2019-W-ITF-TUR-06A-2019,4
211738,2019-W-ITF-TUR-06A-2019,3
220718,2019-W-ITF-TUR-06A-2019,3
216367,2019-W-ITF-TUR-06A-2019,3
220733,2019-W-ITF-TUR-06A-2019,3
216324,2019-W-ITF-TUR-06A-2019,3
213853,2019-W-ITF-TUR-06A-2019,3
214600,2019-W-ITF-TUR-06A-2019,2
211855,2019-W-ITF-TUR-06A-2019,2
216091,2019-W-ITF-TUR-06A-2019,2
202669,2019-W-ITF-TUR-06A-2019,2
215592,2019-W-ITF-TUR-06A-2019,2
211099,2019-W-ITF-TUR-06A-2019,2
214396,2019-W-ITF-TUR-06A-2019,1
213694,2019-W-ITF-TUR-06A-2019,1
214460,2019-W-ITF-TUR-06A-2019,1
214598,2019-W-ITF-TUR-06A-2019,1
216069,2019-W-ITF-TUR-06A-2019,1
213822,2019-W-ITF-TUR-06A-2019,1
219893,2019-W-ITF-TUR-06A-2019,1
215862,2019-W-ITF-TUR-06A-2019,1
203095,2019-W-ITF-TUR-06A-2019,1
214860,2019-W-ITF-TUR-06A-2019,1
203537,2019-W-ITF-TUR-07A-2019,5
213690,2019-W-ITF-TUR-07A-2019,4
203465,2019-W-ITF-TUR-07A-2019,3
215592,2019-W-ITF-TUR-07A-2019,3
220593,2019-W-ITF-TUR-07A-2019,3
211738,2019-W-ITF-TUR-07A-2019,3
206302,2019-W-ITF-TUR-07A-2019,3
216324,2019-W-ITF-TUR-07A-2019,3
213661,2019-W-ITF-TUR-07A-2019,2
211099,2019-W-ITF-TUR-07A-2019,2
220718,2019-W-ITF-TUR-07A-2019,2
202669,2019-W-ITF-TUR-07A-2019,2
221099,2019-W-ITF-TUR-07A-2019,2
211646,2019-W-ITF-TUR-07A-2019,2
220562,2019-W-ITF-TUR-07A-2019,1
214460,2019-W-ITF-TUR-07A-2019,1
202387,2019-W-ITF-TUR-07A-2019,1
215575,2019-W-ITF-TUR-07A-2019,1
214598,2019-W-ITF-TUR-07A-2019,1
215862,2019-W-ITF-TUR-07A-2019,1
214396,2019-W-ITF-TUR-07A-2019,1
220713,2019-W-ITF-TUR-07A-2019,1
215144,2019-W-ITF-TUR-07A-2019,1
220555,2019-W-ITF-TUR-07A-2019,1
220713,2019-W-ITF-TUR-08A-2019,5
216044,2019-W-ITF-TUR-08A-2019,4
216007,2019-W-ITF-TUR-08A-2019,3
221325,2019-W-ITF-TUR-08A-2019,3
220593,2019-W-ITF-TUR-08A-2019,3
214270,2019-W-ITF-TUR-08A-2019,3
215520,2019-W-ITF-TUR-08A-2019,2
210533,2019-W-ITF-TUR-08A-2019,2
210657,2019-W-ITF-TUR-08A-2019,2
220364,2019-W-ITF-TUR-08A-2019,2
220286,2019-W-ITF-TUR-08A-2019,2
220175,2019-W-ITF-TUR-08A-2019,2
215472,2019-W-ITF-TUR-08A-2019,2
221062,2019-W-ITF-TUR-08A-2019,2
214504,2019-W-ITF-TUR-08A-2019,2
216020,2019-W-ITF-TUR-08A-2019,2
215429,2019-W-ITF-TUR-08A-2019,1
215551,2019-W-ITF-TUR-08A-2019,1
214930,2019-W-ITF-TUR-08A-2019,1
221283,2019-W-ITF-TUR-08A-2019,1
215978,2019-W-ITF-TUR-08A-2019,1
214047,2019-W-ITF-TUR-08A-2019,1
211689,2019-W-ITF-TUR-08A-2019,1
216119,2019-W-ITF-TUR-08A-2019,1
214653,2019-W-ITF-TUR-08A-2019,1
215442,2019-W-ITF-TUR-08A-2019,1
215873,2019-W-ITF-TUR-08A-2019,1
220697,2019-W-ITF-TUR-08A-2019,1
221348,2019-W-ITF-TUR-08A-2019,1
220718,2019-W-ITF-TUR-08A-2019,1
216213,2019-W-ITF-TUR-09A-2019,5
220461,2019-W-ITF-TUR-09A-2019,4
215111,2019-W-ITF-TUR-09A-2019,4
214930,2019-W-ITF-TUR-09A-2019,3
220175,2019-W-ITF-TUR-09A-2019,3
220732,2019-W-ITF-TUR-09A-2019,3
215215,2019-W-ITF-TUR-09A-2019,3
210742,2019-W-ITF-TUR-09A-2019,2
214460,2019-W-ITF-TUR-09A-2019,2
215551,2019-W-ITF-TUR-09A-2019,2
220272,2019-W-ITF-TUR-09A-2019,2
221062,2019-W-ITF-TUR-09A-2019,2
220593,2019-W-ITF-TUR-09A-2019,2
245125,2019-W-ITF-TUR-09A-2019,1
220364,2019-W-ITF-TUR-09A-2019,1
215442,2019-W-ITF-TUR-09A-2019,1
214717,2019-W-ITF-TUR-09A-2019,1
206336,2019-W-ITF-TUR-09A-2019,1
220614,2019-W-ITF-TUR-09A-2019,1
214003,2019-W-ITF-TUR-09A-2019,1
215873,2019-W-ITF-TUR-09A-2019,1
216178,2019-W-ITF-TUR-09A-2019,1
221172,2019-W-ITF-TUR-09A-2019,1
202435,2019-W-ITF-TUR-09A-2019,1
221948,2019-W-ITF-TUR-09A-2019,1
216045,2019-W-ITF-TUR-09A-2019,1
211405,2019-W-ITF-TUR-09A-2019,1
211412,2019-W-ITF-TUR-09A-2019,1
215978,2019-W-ITF-TUR-09A-2019,1
202581,2019-W-ITF-TUR-10A-2019,5
214812,2019-W-ITF-TUR-10A-2019,4
245127,2019-W-ITF-TUR-10A-2019,4
213972,2019-W-ITF-TUR-10A-2019,3
214003,2019-W-ITF-TUR-10A-2019,3
210742,2019-W-ITF-TUR-10A-2019,3
220492,2019-W-ITF-TUR-10A-2019,3
220461,2019-W-ITF-TUR-10A-2019,3
221352,2019-W-ITF-TUR-10A-2019,2
220810,2019-W-ITF-TUR-10A-2019,2
213853,2019-W-ITF-TUR-10A-2019,2
220364,2019-W-ITF-TUR-10A-2019,2
215707,2019-W-ITF-TUR-10A-2019,2
215001,2019-W-ITF-TUR-10A-2019,2
220272,2019-W-ITF-TUR-10A-2019,2
215442,2019-W-ITF-TUR-10A-2019,1
215717,2019-W-ITF-TUR-10A-2019,1
211405,2019-W-ITF-TUR-10A-2019,1
211931,2019-W-ITF-TUR-10A-2019,1
206336,2019-W-ITF-TUR-10A-2019,1
203534,2019-W-ITF-TUR-10A-2019,1
214598,2019-W-ITF-TUR-10A-2019,1
215601,2019-W-ITF-TUR-10A-2019,1
215733,2019-W-ITF-TUR-10A-2019,1
214962,2019-W-ITF-TUR-10A-2019,1
216045,2019-W-ITF-TUR-10A-2019,1
221172,2019-W-ITF-TUR-10A-2019,1
214460,2019-W-ITF-TUR-11A-2019,5
221055,2019-W-ITF-TUR-11A-2019,4
221771,2019-W-ITF-TUR-11A-2019,4
215707,2019-W-ITF-TUR-11A-2019,4
202581,2019-W-ITF-TUR-11A-2019,3
215733,2019-W-ITF-TUR-11A-2019,3
211821,2019-W-ITF-TUR-11A-2019,3
209852,2019-W-ITF-TUR-11A-2019,2
220614,2019-W-ITF-TUR-11A-2019,2
215601,2019-W-ITF-TUR-11A-2019,2
221773,2019-W-ITF-TUR-11A-2019,2
201652,2019-W-ITF-TUR-11A-2019,2
214930,2019-W-ITF-TUR-11A-2019,1
213853,2019-W-ITF-TUR-11A-2019,1
215879,2019-W-ITF-TUR-11A-2019,1
221074,2019-W-ITF-TUR-11A-2019,1
216140,2019-W-ITF-TUR-11A-2019,1
211557,2019-W-ITF-TUR-11A-2019,1
220713,2019-W-ITF-TUR-11A-2019,1
221392,2019-W-ITF-TUR-11A-2019,1
204377,2019-W-ITF-TUR-12A-2019,5
221773,2019-W-ITF-TUR-12A-2019,4
214787,2019-W-ITF-TUR-12A-2019,4
220364,2019-W-ITF-TUR-12A-2019,3
222017,2019-W-ITF-TUR-12A-2019,3
220259,2019-W-ITF-TUR-12A-2019,2
214959,2019-W-ITF-TUR-12A-2019,2
213972,2019-W-ITF-TUR-12A-2019,2
216319,2019-W-ITF-TUR-12A-2019,2
216069,2019-W-ITF-TUR-12A-2019,2
206227,2019-W-ITF-TUR-12A-2019,2
215879,2019-W-ITF-TUR-12A-2019,2
221948,2019-W-ITF-TUR-12A-2019,2
214460,2019-W-ITF-TUR-12A-2019,1
215796,2019-W-ITF-TUR-12A-2019,1
215001,2019-W-ITF-TUR-12A-2019,1
214717,2019-W-ITF-TUR-12A-2019,1
215733,2019-W-ITF-TUR-12A-2019,1
202435,2019-W-ITF-TUR-12A-2019,1
215272,2019-W-ITF-TUR-12A-2019,1
215554,2019-W-ITF-TUR-13A-2019,5
215016,2019-W-ITF-TUR-13A-2019,4
220404,2019-W-ITF-TUR-13A-2019,3
213661,2019-W-ITF-TUR-13A-2019,3
213694,2019-W-ITF-TUR-13A-2019,3
221062,2019-W-ITF-TUR-13A-2019,3
215703,2019-W-ITF-TUR-13A-2019,3
215553,2019-W-ITF-TUR-13A-2019,2
220496,2019-W-ITF-TUR-13A-2019,2
211426,2019-W-ITF-TUR-13A-2019,2
221154,2019-W-ITF-TUR-13A-2019,2
213796,2019-W-ITF-TUR-13A-2019,2
221341,2019-W-ITF-TUR-13A-2019,1
221099,2019-W-ITF-TUR-13A-2019,1
220321,2019-W-ITF-TUR-13A-2019,1
215575,2019-W-ITF-TUR-13A-2019,1
213714,2019-W-ITF-TUR-13A-2019,1
220713,2019-W-ITF-TUR-13A-2019,1
221055,2019-W-ITF-TUR-13A-2019,1
215553,2019-W-ITF-TUR-14A-2019,5
215554,2019-W-ITF-TUR-14A-2019,4
215566,2019-W-ITF-TUR-14A-2019,3
214148,2019-W-ITF-TUR-14A-2019,3
221309,2019-W-ITF-TUR-14A-2019,2
213694,2019-W-ITF-TUR-14A-2019,2
221099,2019-W-ITF-TUR-14A-2019,2
220364,2019-W-ITF-TUR-14A-2019,2
219984,2019-W-ITF-TUR-14A-2019,2
216385,2019-W-ITF-TUR-14A-2019,2
213827,2019-W-ITF-TUR-14A-2019,2
213998,2019-W-ITF-TUR-14A-2019,2
211122,2019-W-ITF-TUR-14A-2019,2
220822,2019-W-ITF-TUR-14A-2019,2
214751,2019-W-ITF-TUR-14A-2019,1
221223,2019-W-ITF-TUR-14A-2019,1
206227,2019-W-ITF-TUR-14A-2019,1
211098,2019-W-ITF-TUR-14A-2019,1
215909,2019-W-ITF-TUR-14A-2019,1
220701,2019-W-ITF-TUR-14A-2019,1
215218,2019-W-ITF-TUR-14A-2019,1
213714,2019-W-ITF-TUR-14A-2019,1
220429,2019-W-ITF-TUR-14A-2019,1
215887,2019-W-ITF-TUR-14A-2019,1
206302,2019-W-ITF-TUR-14A-2019,1
213853,2019-W-ITF-TUR-14A-2019,1
216148,2019-W-ITF-TUR-14A-2019,1
220562,2019-W-ITF-TUR-14A-2019,1
214191,2019-W-ITF-TUR-15A-2019,5
211227,2019-W-ITF-TUR-15A-2019,4
214717,2019-W-ITF-TUR-15A-2019,3
211122,2019-W-ITF-TUR-15A-2019,3
213714,2019-W-ITF-TUR-15A-2019,3
202669,2019-W-ITF-TUR-15A-2019,3
219984,2019-W-ITF-TUR-15A-2019,2
220309,2019-W-ITF-TUR-15A-2019,2
214006,2019-W-ITF-TUR-15A-2019,2
211098,2019-W-ITF-TUR-15A-2019,2
206144,2019-W-ITF-TUR-15A-2019,2
220769,2019-W-ITF-TUR-15A-2019,2
214812,2019-W-ITF-TUR-15A-2019,2
213998,2019-W-ITF-TUR-15A-2019,2
216044,2019-W-ITF-TUR-15A-2019,1
221247,2019-W-ITF-TUR-15A-2019,1
220492,2019-W-ITF-TUR-15A-2019,1
214975,2019-W-ITF-TUR-15A-2019,1
214883,2019-W-ITF-TUR-15A-2019,1
220749,2019-W-ITF-TUR-15A-2019,1
201652,2019-W-ITF-TUR-15A-2019,1
213853,2019-W-ITF-TUR-15A-2019,1
215520,2019-W-ITF-TUR-15A-2019,1
215926,2019-W-ITF-TUR-15A-2019,1
220364,2019-W-ITF-TUR-15A-2019,1
221223,2019-W-ITF-TUR-15A-2019,1
214191,2019-W-ITF-TUR-16A-2019,5
216044,2019-W-ITF-TUR-16A-2019,4
213714,2019-W-ITF-TUR-16A-2019,4
215926,2019-W-ITF-TUR-16A-2019,3
203542,2019-W-ITF-TUR-16A-2019,3
215520,2019-W-ITF-TUR-16A-2019,3
214653,2019-W-ITF-TUR-16A-2019,2
215978,2019-W-ITF-TUR-16A-2019,2
220697,2019-W-ITF-TUR-16A-2019,2
211122,2019-W-ITF-TUR-16A-2019,2
220713,2019-W-ITF-TUR-16A-2019,2
220364,2019-W-ITF-TUR-16A-2019,2
216116,2019-W-ITF-TUR-16A-2019,1
221325,2019-W-ITF-TUR-16A-2019,1
221410,2019-W-ITF-TUR-16A-2019,1
214975,2019-W-ITF-TUR-16A-2019,1
214504,2019-W-ITF-TUR-16A-2019,1
221223,2019-W-ITF-TUR-16A-2019,1
220286,2019-W-ITF-TUR-16A-2019,1
220016,2019-W-ITF-TUR-16A-2019,1
214868,2019-W-ITF-TUR-16A-2019,1
220309,2019-W-ITF-TUR-16A-2019,1
213853,2019-W-ITF-TUR-16A-2019,1
215111,2019-W-ITF-TUR-16A-2019,1
221215,2019-W-ITF-TUR-16A-2019,1
221247,2019-W-ITF-TUR-16A-2019,1
201554,2019-W-ITF-TUR-17A-2019,5
206102,2019-W-ITF-TUR-17A-2019,4
202450,2019-W-ITF-TUR-17A-2019,3
216139,2019-W-ITF-TUR-17A-2019,3
213631,2019-W-ITF-TUR-17A-2019,3
204309,2019-W-ITF-TUR-17A-2019,3
204394,2019-W-ITF-TUR-17A-2019,2
203415,2019-W-ITF-TUR-17A-2019,2
213779,2019-W-ITF-TUR-17A-2019,2
213576,2019-W-ITF-TUR-17A-2019,2
201617,2019-W-ITF-TUR-17A-2019,2
219940,2019-W-ITF-TUR-17A-2019,2
201666,2019-W-ITF-TUR-17A-2019,2
213889,2019-W-ITF-TUR-17A-2019,2
215575,2019-W-ITF-TUR-17A-2019,1
214507,2019-W-ITF-TUR-17A-2019,1
216007,2019-W-ITF-TUR-17A-2019,1
245124,2019-W-ITF-TUR-17A-2019,1
203569,2019-W-ITF-TUR-17A-2019,1
216074,2019-W-ITF-TUR-17A-2019,1
202688,2019-W-ITF-TUR-17A-2019,1
201672,2019-W-ITF-TUR-17A-2019,1
202645,2019-W-ITF-TUR-17A-2019,1
203549,2019-W-ITF-TUR-17A-2019,1
216095,2019-W-ITF-TUR-17A-2019,1
211456,2019-W-ITF-TUR-17A-2019,1
215016,2019-W-ITF-TUR-18A-2019,5
216564,2019-W-ITF-TUR-18A-2019,4
220309,2019-W-ITF-TUR-18A-2019,4
216319,2019-W-ITF-TUR-18A-2019,4
213972,2019-W-ITF-TUR-18A-2019,4
216207,2019-W-ITF-TUR-18A-2019,3
215879,2019-W-ITF-TUR-18A-2019,2
215796,2019-W-ITF-TUR-18A-2019,2
213947,2019-W-ITF-TUR-18A-2019,2
215733,2019-W-ITF-TUR-18A-2019,2
216170,2019-W-ITF-TUR-18A-2019,2
221771,2019-W-ITF-TUR-18A-2019,2
214717,2019-W-ITF-TUR-18A-2019,1
210158,2019-W-ITF-TUR-18A-2019,1
220364,2019-W-ITF-TUR-18A-2019,1
211689,2019-W-ITF-TUR-18A-2019,1
214787,2019-W-ITF-TUR-18A-2019,1
221796,2019-W-ITF-TUR-18A-2019,1
214546,2019-W-ITF-TUR-18A-2019,1
221204,2019-W-ITF-TUR-18A-2019,1
220644,2019-W-ITF-TUR-18A-2019,1
215947,2019-W-ITF-TUR-18A-2019,1
219940,2019-W-ITF-TUR-18A-2019,1
206227,2019-W-ITF-TUR-18A-2019,1
213972,2019-W-ITF-TUR-19A-2019,5
215016,2019-W-ITF-TUR-19A-2019,5
211821,2019-W-ITF-TUR-19A-2019,3
201691,2019-W-ITF-TUR-19A-2019,3
221856,2019-W-ITF-TUR-19A-2019,3
211098,2019-W-ITF-TUR-19A-2019,2
221348,2019-W-ITF-TUR-19A-2019,2
214812,2019-W-ITF-TUR-19A-2019,2
220309,2019-W-ITF-TUR-19A-2019,2
211266,2019-W-ITF-TUR-19A-2019,1
216569,2019-W-ITF-TUR-19A-2019,1
220718,2019-W-ITF-TUR-19A-2019,1
214007,2019-W-ITF-TUR-19A-2019,1
216207,2019-W-ITF-TUR-19A-2019,1
221733,2019-W-ITF-TUR-19A-2019,1
221311,2019-W-ITF-TUR-19A-2019,1
203534,2019-W-ITF-TUR-19A-2019,1
214930,2019-W-ITF-TUR-19A-2019,1
211931,2019-W-ITF-TUR-19A-2019,1
215733,2019-W-ITF-TUR-19A-2019,1
215879,2019-W-ITF-TUR-19A-2019,1
214191,2019-W-ITF-TUR-21A-2019,5
220429,2019-W-ITF-TUR-21A-2019,4
211931,2019-W-ITF-TUR-21A-2019,4
211654,2019-W-ITF-TUR-21A-2019,3
206371,2019-W-ITF-TUR-21A-2019,3
201691,2019-W-ITF-TUR-21A-2019,2
201652,2019-W-ITF-TUR-21A-2019,2
220364,2019-W-ITF-TUR-21A-2019,2
220309,2019-W-ITF-TUR-21A-2019,2
221324,2019-W-ITF-TUR-21A-2019,2
215733,2019-W-ITF-TUR-21A-2019,1
221348,2019-W-ITF-TUR-21A-2019,1
215442,2019-W-ITF-TUR-21A-2019,1
214007,2019-W-ITF-TUR-21A-2019,1
204255,2019-W-ITF-TUR-21A-2019,1
220390,2019-W-ITF-TUR-21A-2019,1
214787,2019-W-ITF-TUR-21A-2019,1
211876,2019-W-ITF-TUR-21A-2019,1
216207,2019-W-ITF-TUR-21A-2019,1
222153,2019-W-ITF-TUR-21A-2019,1
220280,2019-W-ITF-TUR-21A-2019,1
214546,2019-W-ITF-TUR-21A-2019,1
213934,2019-W-ITF-TUR-21A-2019,1
215302,2019-W-ITF-TUR-21A-2019,1
214959,2019-W-ITF-TUR-22A-2019,8
202706,2019-W-ITF-TUR-22A-2019,4
220762,2019-W-ITF-TUR-22A-2019,3
222669,2019-W-ITF-TUR-22A-2019,3
210742,2019-W-ITF-TUR-22A-2019,3
222668,2019-W-ITF-TUR-22A-2019,3
220356,2019-W-ITF-TUR-22A-2019,2
211541,2019-W-ITF-TUR-22A-2019,2
221237,2019-W-ITF-TUR-22A-2019,2
213853,2019-W-ITF-TUR-22A-2019,2
215926,2019-W-ITF-TUR-22A-2019,2
221856,2019-W-ITF-TUR-22A-2019,2
213714,2019-W-ITF-TUR-22A-2019,2
221376,2019-W-ITF-TUR-22A-2019,1
220279,2019-W-ITF-TUR-22A-2019,1
214438,2019-W-ITF-TUR-22A-2019,1
220972,2019-W-ITF-TUR-22A-2019,1
216385,2019-W-ITF-TUR-22A-2019,1
215459,2019-W-ITF-TUR-22A-2019,1
220173,2019-W-ITF-TUR-22A-2019,1
220031,2019-W-ITF-TUR-22A-2019,1
203534,2019-W-ITF-TUR-22A-2019,1
214930,2019-W-ITF-TUR-22A-2019,1
221345,2019-W-ITF-TUR-22A-2019,1
220297,2019-W-ITF-TUR-22A-2019,1
221099,2019-W-ITF-TUR-22A-2019,1
221172,2019-W-ITF-TUR-22A-2019,1
215647,2019-W-ITF-TUR-22A-2019,1
221237,2019-W-ITF-TUR-23A-2019,5
215999,2019-W-ITF-TUR-23A-2019,5
216045,2019-W-ITF-TUR-23A-2019,4
222668,2019-W-ITF-TUR-23A-2019,4
213714,2019-W-ITF-TUR-23A-2019,3
216579,2019-W-ITF-TUR-23A-2019,2
213853,2019-W-ITF-TUR-23A-2019,2
214438,2019-W-ITF-TUR-23A-2019,2
215926,2019-W-ITF-TUR-23A-2019,2
214860,2019-W-ITF-TUR-23A-2019,2
210742,2019-W-ITF-TUR-23A-2019,2
215459,2019-W-ITF-TUR-23A-2019,2
221243,2019-W-ITF-TUR-23A-2019,2
222163,2019-W-ITF-TUR-23A-2019,2
216030,2019-W-ITF-TUR-23A-2019,1
215110,2019-W-ITF-TUR-23A-2019,1
215262,2019-W-ITF-TUR-23A-2019,1
214577,2019-W-ITF-TUR-23A-2019,1
216385,2019-W-ITF-TUR-23A-2019,1
220762,2019-W-ITF-TUR-23A-2019,1
220279,2019-W-ITF-TUR-23A-2019,1
215111,2019-W-ITF-TUR-23A-2019,1
220266,2019-W-ITF-TUR-23A-2019,1
222687,2019-W-ITF-TUR-23A-2019,1
221712,2019-W-ITF-TUR-23A-2019,1
220689,2019-W-ITF-TUR-23A-2019,1
220031,2019-W-ITF-TUR-23A-2019,1
214930,2019-W-ITF-TUR-23A-2019,1
216569,2019-W-ITF-TUR-23A-2019,1
220356,2019-W-ITF-TUR-23A-2019,1
215647,2019-W-ITF-TUR-23A-2019,1
220591,2019-W-ITF-TUR-23A-2019,1
221856,2019-W-ITF-TUR-23A-2019,1
221172,2019-W-ITF-TUR-23A-2019,1
214959,2019-W-ITF-TUR-23A-2019,1
222668,2019-W-ITF-TUR-24A-2019,6
201674,2019-W-ITF-TUR-24A-2019,5
220266,2019-W-ITF-TUR-24A-2019,4
221243,2019-W-ITF-TUR-24A-2019,3
216030,2019-W-ITF-TUR-24A-2019,3
221099,2019-W-ITF-TUR-24A-2019,3
214420,2019-W-ITF-TUR-24A-2019,3
221172,2019-W-ITF-TUR-24A-2019,3
222760,2019-W-ITF-TUR-24A-2019,2
215472,2019-W-ITF-TUR-24A-2019,2
221376,2019-W-ITF-TUR-24A-2019,2
220645,2019-W-ITF-TUR-24A-2019,2
221237,2019-W-ITF-TUR-24A-2019,2
214860,2019-W-ITF-TUR-24A-2019,2
220513,2019-W-ITF-TUR-24A-2019,2
214762,2019-W-ITF-TUR-24A-2019,2
222762,2019-W-ITF-TUR-24A-2019,2
213661,2019-W-ITF-TUR-24A-2019,1
215707,2019-W-ITF-TUR-24A-2019,1
211689,2019-W-ITF-TUR-24A-2019,1
221086,2019-W-ITF-TUR-24A-2019,1
215999,2019-W-ITF-TUR-24A-2019,1
220356,2019-W-ITF-TUR-24A-2019,1
220592,2019-W-ITF-TUR-24A-2019,1
221345,2019-W-ITF-TUR-24A-2019,1
213853,2019-W-ITF-TUR-24A-2019,1
216138,2019-W-ITF-TUR-25A-2019,6
221086,2019-W-ITF-TUR-25A-2019,5
222760,2019-W-ITF-TUR-25A-2019,3
222541,2019-W-ITF-TUR-25A-2019,3
215566,2019-W-ITF-TUR-25A-2019,3
214006,2019-W-ITF-TUR-25A-2019,3
220513,2019-W-ITF-TUR-25A-2019,2
214930,2019-W-ITF-TUR-25A-2019,2
220757,2019-W-ITF-TUR-25A-2019,2
203095,2019-W-ITF-TUR-25A-2019,2
213998,2019-W-ITF-TUR-25A-2019,2
216569,2019-W-ITF-TUR-25A-2019,2
202606,2019-W-ITF-TUR-25A-2019,2
211405,2019-W-ITF-TUR-25A-2019,1
222225,2019-W-ITF-TUR-25A-2019,1
214938,2019-W-ITF-TUR-25A-2019,1
211689,2019-W-ITF-TUR-25A-2019,1
222703,2019-W-ITF-TUR-25A-2019,1
220770,2019-W-ITF-TUR-25A-2019,1
220827,2019-W-ITF-TUR-25A-2019,1
203534,2019-W-ITF-TUR-25A-2019,1
215001,2019-W-ITF-TUR-25A-2019,1
222791,2019-W-ITF-TUR-25A-2019,1
214860,2019-W-ITF-TUR-25A-2019,1
213661,2019-W-ITF-TUR-25A-2019,1
214420,2019-W-ITF-TUR-25A-2019,1
213684,2019-W-ITF-TUR-25A-2019,1
214148,2019-W-ITF-TUR-26A-2019,5
213602,2019-W-ITF-TUR-26A-2019,4
220258,2019-W-ITF-TUR-26A-2019,3
211227,2019-W-ITF-TUR-26A-2019,3
220770,2019-W-ITF-TUR-26A-2019,3
213793,2019-W-ITF-TUR-26A-2019,3
215002,2019-W-ITF-TUR-26A-2019,3
220364,2019-W-ITF-TUR-26A-2019,2
213853,2019-W-ITF-TUR-26A-2019,2
213694,2019-W-ITF-TUR-26A-2019,2
221073,2019-W-ITF-TUR-26A-2019,2
214006,2019-W-ITF-TUR-26A-2019,2
216569,2019-W-ITF-TUR-26A-2019,2
213684,2019-W-ITF-TUR-26A-2019,2
221897,2019-W-ITF-TUR-26A-2019,2
216565,2019-W-ITF-TUR-26A-2019,2
213767,2019-W-ITF-TUR-26A-2019,2
220757,2019-W-ITF-TUR-26A-2019,1
220404,2019-W-ITF-TUR-26A-2019,1
